[B-767-300][VP-BLG][20.01.20]
Дата полета (день) [День][][0]
Дата полета (месяц) [Месяц][][0]
Масса самолета [Масса][фунт][3]
Приборная скорость (CAS) [Vпр][уз][1]
Скорость путевая 1 (КВС) [Vпут.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Нет обжатия шасси [AIR]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 прав.двигателя более 20% [N1.2>20]
Левый двигатель запущен, запускается [Праб.л]
Правый двигатель запущен, запускается [Праб.п]
Выруливание [Пвырул]
Руление на старт [Пстарт]
Отрыв от ВПП [Потрыв]
Взлет [Пвзлет]
Выруливание [S003]
Пробег [S011]
Выключение левого двигателя на земле [S012]
Выключение правого двигателя на земле [S013]

T         	День	Месяц	      Масса	   Vпр	Vпут.1	   FF.1	   FF.2	AIR	Празб.1	Празб.2	Пполет1	N1.2>20	Праб.л	Праб.п	Пвырул	Пстарт	Потрыв	Пвзлет	S003	S011	S012	S013
82897     	20.0	  1.0	309871.3721	265.50	466.00	 5088.0	 5120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82898     	20.0	  1.0	309861.3722	265.50	466.00	 5088.0	 5120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82899     	20.0	  1.0	309851.3723	265.50	466.00	 5088.0	 5120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82900     	20.0	  1.0	309841.3724	265.50	465.86	 5088.0	 5120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82901     	20.0	  1.0	309831.3725	265.50	465.00	 5118.5	 5134.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82902     	20.0	  1.0	309821.3726	265.50	465.00	 5120.0	 5137.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82903     	20.0	  1.0	309811.3727	265.50	465.00	 5120.0	 5134.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82903.8633	20.0	  1.0	309801.3728	265.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82904.6133	20.0	  1.0	309791.3729	265.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82905.3633	20.0	  1.0	309781.3730	265.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82906.1133	20.0	  1.0	309771.3731	265.25	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82907.1367	20.0	  1.0	309761.3732	265.25	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82908.3867	20.0	  1.0	309756.8420	265.25	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82909.6367	20.0	  1.0	309756.8420	265.00	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82910.8867	20.0	  1.0	309756.8420	265.00	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82912     	20.0	  1.0	309756.8420	265.00	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82913     	20.0	  1.0	309756.8420	264.75	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82914     	20.0	  1.0	309756.8420	264.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82915     	20.0	  1.0	309756.8420	264.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82915.8633	20.0	  1.0	309756.8420	264.50	465.00	 5089.5	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82916.6133	20.0	  1.0	309756.8420	264.50	465.00	 5088.0	 5137.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82917.3633	20.0	  1.0	309756.8420	264.50	465.00	 5088.0	 5134.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82918.1133	20.0	  1.0	309756.8420	264.50	465.00	 5118.5	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82919     	20.0	  1.0	309756.8420	264.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82920     	20.0	  1.0	309756.8420	264.50	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82921     	20.0	  1.0	309756.8420	264.75	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82922     	20.0	  1.0	309756.8420	265.00	465.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82923     	20.0	  1.0	309756.8420	265.00	465.14	 5120.0	 5166.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82924     	20.0	  1.0	309756.8420	265.00	466.00	 5120.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82925     	20.0	  1.0	309756.8420	265.00	466.00	 5120.0	 5169.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82926     	20.0	  1.0	309756.8420	265.00	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82927     	20.0	  1.0	309756.8420	265.00	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82928     	20.0	  1.0	309756.8420	265.00	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82929     	20.0	  1.0	309756.8420	265.00	466.00	 5150.5	 5166.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82930     	20.0	  1.0	309756.8420	265.00	466.00	 5152.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82931.1367	20.0	  1.0	309756.8420	264.75	466.00	 5152.0	 5169.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82932.3867	20.0	  1.0	309756.8420	264.50	466.00	 5121.5	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82933.6367	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82934.8867	20.0	  1.0	309756.8420	264.50	466.00	 5150.5	 5166.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82936     	20.0	  1.0	309756.8420	264.25	466.00	 5121.5	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82937     	20.0	  1.0	309756.8420	264.00	466.00	 5150.5	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82938     	20.0	  1.0	309756.8420	264.00	466.00	 5152.0	 5169.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82939     	20.0	  1.0	309756.8420	264.00	466.00	 5121.5	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82940     	20.0	  1.0	309756.8420	264.00	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82941     	20.0	  1.0	309756.8420	264.25	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82942     	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82943     	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82944     	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82945     	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5166.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82946     	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5169.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82947     	20.0	  1.0	309756.8420	264.50	466.00	 5120.0	 5166.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82948     	20.0	  1.0	309756.8420	264.25	466.00	 5150.5	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82949     	20.0	  1.0	309756.8420	264.00	466.00	 5152.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82950     	20.0	  1.0	309756.8420	264.00	466.00	 5152.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82951     	20.0	  1.0	309756.8420	264.00	466.00	 5152.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82952     	20.0	  1.0	309756.8420	264.00	466.00	 5152.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82953     	20.0	  1.0	309756.8420	264.00	466.00	 5182.5	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82954     	20.0	  1.0	309756.8420	264.00	466.00	 5184.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82955     	20.0	  1.0	309756.8420	263.75	466.00	 5184.0	 5198.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82956     	20.0	  1.0	309756.8420	263.50	466.00	 5153.5	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82957     	20.0	  1.0	309756.8420	263.50	466.00	 5152.0	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82958     	20.0	  1.0	309756.8420	263.25	466.00	 5182.5	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82959     	20.0	  1.0	309756.8420	263.00	466.00	 5184.0	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82959.8633	20.0	  1.0	309756.8420	263.00	466.00	 5184.0	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82960.6133	20.0	  1.0	309756.8420	263.00	466.00	 5184.0	 5201.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82961.3633	20.0	  1.0	309756.8420	263.00	466.00	 5153.5	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82962.1133	20.0	  1.0	309756.8420	263.00	466.00	 5152.0	 5184.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82963     	20.0	  1.0	309756.8420	263.00	466.00	 5152.0	 5198.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82964     	20.0	  1.0	309756.8420	263.00	466.00	 5152.0	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82965     	20.0	  1.0	309756.8420	263.00	466.00	 5182.5	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82966     	20.0	  1.0	309756.8420	263.00	466.00	 5184.0	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82967.1367	20.0	  1.0	309756.8420	263.25	466.00	 5214.5	 5216.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82968.3867	20.0	  1.0	309756.8420	263.50	466.00	 5185.5	 5230.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82969.6367	20.0	  1.0	309756.8420	263.50	466.00	 5214.5	 5233.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82970.8867	20.0	  1.0	309756.8420	263.50	466.14	 5185.5	 5230.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82972     	20.0	  1.0	309756.8420	263.50	467.00	 5214.5	 5248.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82973     	20.0	  1.0	309756.8420	263.50	467.00	 5216.0	 5248.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82974     	20.0	  1.0	309756.8420	263.50	467.00	 5216.0	 5248.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
82975     	20.0	  1.0	309756.8420	263.50	467.00	 5185.5	 5248.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
