[B-757-200][VQ-BTR][21.11.19]
Дата полета (день) [DAY][][0]
Дата полета (месяц) [MONTH][][0]
Дата полета (год) [YEAR][][0]
Приборная скорость (CAS) [CAS][уз][1]
Скорость путевая #1 [GS.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Вес самолета (т) [GW.t][т][1]
Обжатие шасси [WOW]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 лев. и (или) прав.двиг. более 25% [N2>25]
Обороты N2 лев. и (или) прав.двиг. более 10% [N2>10]
Готовность выруливания #1 [ГТвыр.1]
Готовность выруливания #2 [ГТвыр.2]
Отрыв от ВПП на взлете [Потрыв]
Пробег после посадки [Ппробег]
Запуск лев.двигателя [S001]
Запуск прав.двигателя [S002]
Взлет [S003]

T         	 DAY	MONTH	YEAR	   CAS	  GS.1	   FF.1	   FF.2	  GW.t	WOW	Празб.1	Празб.2	Пполет1	N2>25	N2>10	ГТвыр.1	ГТвыр.2	Потрыв	Ппробег	S001	S002	S003
84497     	21.0	 11.0	19.0	264.81	429.00	 3584.0	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84498     	21.0	 11.0	19.0	264.69	429.00	 3584.0	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84499     	21.0	 11.0	19.0	264.81	429.00	 3553.4	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84500     	21.0	 11.0	19.0	265.00	429.00	 3552.0	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84501     	21.0	 11.0	19.0	265.00	429.00	 3552.0	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84502     	21.0	 11.0	19.0	265.00	429.00	 3582.6	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84503     	21.0	 11.0	19.0	265.00	429.00	 3584.0	 3616.0	 90.85	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84504     	21.0	 11.0	19.0	264.69	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84505     	21.0	 11.0	19.0	264.50	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84506     	21.0	 11.0	19.0	264.50	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84507     	21.0	 11.0	19.0	264.50	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84508     	21.0	 11.0	19.0	264.50	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84509     	21.0	 11.0	19.0	264.81	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84510     	21.0	 11.0	19.0	265.31	429.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84511     	21.0	 11.0	19.0	265.50	428.36	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84512     	21.0	 11.0	19.0	265.81	428.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84513     	21.0	 11.0	19.0	265.37	428.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84514     	21.0	 11.0	19.0	265.31	428.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84515     	21.0	 11.0	19.0	265.81	428.00	 3584.0	 3616.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84516     	21.0	 11.0	19.0	265.37	428.00	 3584.0	 3630.6	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84517     	21.0	 11.0	19.0	265.31	428.00	 3553.4	 3648.0	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84518     	21.0	 11.0	19.0	265.81	428.00	 3552.0	 3633.4	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84519     	21.0	 11.0	19.0	265.69	428.00	 3582.6	 3630.6	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84520     	21.0	 11.0	19.0	266.13	428.00	 3584.0	 3633.4	 90.84	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84521     	21.0	 11.0	19.0	266.19	428.00	 3584.0	 3630.6	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84522     	21.0	 11.0	19.0	265.69	428.00	 3584.0	 3633.4	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84523     	21.0	 11.0	19.0	265.81	428.00	 3584.0	 3616.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84524     	21.0	 11.0	19.0	266.00	428.00	 3584.0	 3630.6	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84525     	21.0	 11.0	19.0	266.00	428.00	 3584.0	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84526     	21.0	 11.0	19.0	266.31	428.00	 3584.0	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84527     	21.0	 11.0	19.0	266.50	428.00	 3584.0	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84528     	21.0	 11.0	19.0	266.50	428.00	 3584.0	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84529     	21.0	 11.0	19.0	266.19	428.00	 3584.0	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84530     	21.0	 11.0	19.0	266.31	428.00	 3553.4	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84531     	21.0	 11.0	19.0	266.19	428.00	 3552.0	 3648.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84532     	21.0	 11.0	19.0	266.00	428.00	 3552.0	 3633.4	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84533     	21.0	 11.0	19.0	266.00	428.00	 3552.0	 3616.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84534     	21.0	 11.0	19.0	266.00	428.00	 3552.0	 3616.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84535     	21.0	 11.0	19.0	266.00	428.00	 3552.0	 3601.4	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84536     	21.0	 11.0	19.0	265.69	428.00	 3582.6	 3584.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84536.9999	21.0	 11.0	19.0	265.50	428.00	 3584.0	 3584.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84537.9852	21.0	 11.0	19.0	265.50	428.00	 3553.4	 3584.0	 90.83	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84538.9706	21.0	 11.0	19.0	265.50	428.00	 3552.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84539.9559	21.0	 11.0	19.0	265.19	428.00	 3552.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84540.9416	21.0	 11.0	19.0	265.00	428.00	 3552.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84541.9563	21.0	 11.0	19.0	265.00	428.00	 3552.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84542.9709	21.0	 11.0	19.0	265.00	428.00	 3552.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84543.9856	21.0	 11.0	19.0	265.00	428.00	 3582.6	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84545     	21.0	 11.0	19.0	265.00	428.00	 3584.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84546     	21.0	 11.0	19.0	265.00	428.00	 3584.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84547     	21.0	 11.0	19.0	265.00	428.00	 3584.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84548     	21.0	 11.0	19.0	265.31	428.00	 3584.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84549     	21.0	 11.0	19.0	265.50	428.00	 3584.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84550     	21.0	 11.0	19.0	265.50	428.00	 3584.0	 3584.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84551     	21.0	 11.0	19.0	265.50	428.00	 3584.0	 3598.6	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84552     	21.0	 11.0	19.0	265.50	428.00	 3584.0	 3616.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84553     	21.0	 11.0	19.0	265.50	428.00	 3584.0	 3616.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84554     	21.0	 11.0	19.0	265.81	428.00	 3584.0	 3616.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84555     	21.0	 11.0	19.0	266.31	428.00	 3584.0	 3616.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84556     	21.0	 11.0	19.0	267.13	428.00	 3584.0	 3616.0	 90.82	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84557     	21.0	 11.0	19.0	268.13	428.00	 3584.0	 3616.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84558     	21.0	 11.0	19.0	268.19	428.00	 3584.0	 3630.6	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84559     	21.0	 11.0	19.0	268.00	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84560     	21.0	 11.0	19.0	268.31	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84561     	21.0	 11.0	19.0	268.50	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84562     	21.0	 11.0	19.0	268.50	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84563     	21.0	 11.0	19.0	268.19	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84564     	21.0	 11.0	19.0	268.31	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84565     	21.0	 11.0	19.0	268.19	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84566     	21.0	 11.0	19.0	268.00	428.00	 3584.0	 3648.0	 90.81	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84567     	21.0	 11.0	19.0	267.69	428.00	 3584.0	 3648.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84568     	21.0	 11.0	19.0	267.81	428.00	 3584.0	 3648.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84569     	21.0	 11.0	19.0	268.31	428.00	 3584.0	 3648.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84570     	21.0	 11.0	19.0	268.50	428.00	 3584.0	 3648.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84571     	21.0	 11.0	19.0	268.50	428.00	 3584.0	 3633.4	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84572     	21.0	 11.0	19.0	268.50	428.00	 3584.0	 3616.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84573     	21.0	 11.0	19.0	268.19	428.00	 3584.0	 3616.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84574     	21.0	 11.0	19.0	268.00	428.00	 3553.4	 3616.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84575     	21.0	 11.0	19.0	268.00	428.00	 3552.0	 3616.0	 90.80	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84576     	21.0	 11.0	19.0	267.69	428.00	 3552.0	 3601.4	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84577     	21.0	 11.0	19.0	267.50	428.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84578     	21.0	 11.0	19.0	267.50	428.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84579     	21.0	 11.0	19.0	267.50	428.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84580     	21.0	 11.0	19.0	267.50	428.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84581     	21.0	 11.0	19.0	267.50	428.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84582     	21.0	 11.0	19.0	267.81	428.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84583     	21.0	 11.0	19.0	267.69	427.36	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84584     	21.0	 11.0	19.0	267.50	427.00	 3552.0	 3584.0	 90.79	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84585     	21.0	 11.0	19.0	267.19	427.00	 3552.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84586     	21.0	 11.0	19.0	267.00	427.00	 3521.4	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84587     	21.0	 11.0	19.0	267.00	427.00	 3520.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84588     	21.0	 11.0	19.0	267.00	427.00	 3520.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84589     	21.0	 11.0	19.0	266.69	427.00	 3520.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84590     	21.0	 11.0	19.0	266.50	427.00	 3520.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84591     	21.0	 11.0	19.0	266.50	427.00	 3550.6	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84592     	21.0	 11.0	19.0	266.50	427.00	 3552.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84593     	21.0	 11.0	19.0	266.50	426.36	 3552.0	 3584.0	 90.78	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84594     	21.0	 11.0	19.0	266.50	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84595     	21.0	 11.0	19.0	266.19	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84596     	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84596.9999	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84597.9852	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84598.9706	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84599.9559	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84600.9416	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84601.9563	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.77	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84602.9709	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84603.9856	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84605     	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84606     	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84607     	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84608     	21.0	 11.0	19.0	266.00	426.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84609     	21.0	 11.0	19.0	266.00	425.36	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84610     	21.0	 11.0	19.0	266.00	425.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84611     	21.0	 11.0	19.0	266.00	425.00	 3552.0	 3584.0	 90.76	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84612     	21.0	 11.0	19.0	266.00	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84613     	21.0	 11.0	19.0	265.69	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84614     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84615     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84616     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84617     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84618     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84619     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.75	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84620     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84621     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84622     	21.0	 11.0	19.0	265.50	425.00	 3582.6	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84623     	21.0	 11.0	19.0	265.50	425.00	 3553.4	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84624     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84625     	21.0	 11.0	19.0	265.19	425.00	 3552.0	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84626     	21.0	 11.0	19.0	265.00	425.00	 3552.0	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84627     	21.0	 11.0	19.0	265.00	425.00	 3582.6	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84628     	21.0	 11.0	19.0	265.31	425.00	 3553.4	 3584.0	 90.74	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84629     	21.0	 11.0	19.0	265.50	425.00	 3552.0	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84630     	21.0	 11.0	19.0	265.50	424.36	 3552.0	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84631     	21.0	 11.0	19.0	265.50	424.00	 3582.6	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84632     	21.0	 11.0	19.0	265.50	424.00	 3553.4	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84633     	21.0	 11.0	19.0	265.50	424.00	 3582.6	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84634     	21.0	 11.0	19.0	265.50	424.00	 3584.0	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84635     	21.0	 11.0	19.0	265.50	424.00	 3584.0	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84636     	21.0	 11.0	19.0	265.50	424.00	 3584.0	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84637     	21.0	 11.0	19.0	265.19	424.00	 3584.0	 3584.0	 90.73	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84638     	21.0	 11.0	19.0	265.00	424.00	 3553.4	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84639     	21.0	 11.0	19.0	264.69	424.00	 3582.6	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84640     	21.0	 11.0	19.0	264.19	424.00	 3584.0	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84641     	21.0	 11.0	19.0	264.00	424.00	 3584.0	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84642     	21.0	 11.0	19.0	264.00	424.00	 3584.0	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84643     	21.0	 11.0	19.0	264.00	424.00	 3553.4	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84644     	21.0	 11.0	19.0	264.00	424.00	 3552.0	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84645     	21.0	 11.0	19.0	264.00	424.00	 3552.0	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84646     	21.0	 11.0	19.0	264.00	424.00	 3552.0	 3584.0	 90.72	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84647     	21.0	 11.0	19.0	264.31	424.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84648     	21.0	 11.0	19.0	264.19	424.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84649     	21.0	 11.0	19.0	264.00	424.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84650     	21.0	 11.0	19.0	263.69	424.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84651     	21.0	 11.0	19.0	263.50	424.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84652     	21.0	 11.0	19.0	263.81	423.36	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84653     	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84654     	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84655     	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.71	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84656     	21.0	 11.0	19.0	264.31	423.00	 3552.0	 3584.0	 90.70	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84656.9999	21.0	 11.0	19.0	264.19	423.00	 3552.0	 3584.0	 90.70	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84657.9852	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.70	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84658.9706	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.70	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84659.9559	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.70	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
84660.9416	21.0	 11.0	19.0	264.00	423.00	 3552.0	 3584.0	 90.70	  0	      1	      0	      1	    1	    1	      0	      0	     0	      0	   0	   0	   0
